Description,Accuracy,Base Rate,Selection Rate,Disparate Impact,Statistical Parity Difference,Between Group Coefficient of Variation,Between Group Generalized Entropy Index,Between Group Theil Index,Mean Difference,Smoothed Empirical Differential Fairness,Consistency,Average Absolute Odds Difference,Average Odds Difference,Average Predictive Value Difference,Between All Groups Coefficient of Variation,Between All Groups Generalized Entropy Index,Between All Groups Theil Index,Coefficient of Variation,Differential Fairness Bias Amplification,Equal Opportunity Difference,Equalized Odds Difference,Error Rate,Error Rate Difference,Error Rate Ratio,False Discovery Rate,False Discovery Rate Difference,False Discovery Rate Ratio,False Negative Rate,False Negative Rate Difference,False Negative Rate Ratio,False Omission Rate,False Omission Rate Difference,False Omission Rate Ratio,False Positive Rate,False Positive Rate Difference,False Positive Rate Ratio,Generalized Entropy Index,Generalized Equalized Odds Difference,Generalized False Negative Rate,Generalized False Positive Rate,Generalized True Negative Rate,Generalized True Positive Rate,Negative Predictive Value,Number of False Negatives,Number of False Positives,Number of Generalized False Negatives,Number of Generalized False Positives,Number of Generalized True Negatives,Number of Generalized True Positives,Number of Instances,Number of Negatives,Number of Positives,Number of Predicted Negatives,Number of Predicted Positives,Number of True Negatives,Number of True Positives,Positive Predictive Value,Power,Precision,Recall,Sensitivity,Specificity,Theil Index,True Negative Rate,True Positive Rate,True Positive Rate Difference
GRU DIR model-CM-AGE&GENDER Mitigation,0.5152224824355972,0.5021467603434816,0.5109289617486339,1.0369953882198635,0.021411659733637012,0.8862729833128478,0.3927399004751277,0.5778130967895204,0.021411659733637012,0.791533934655265,0.9512490241998444,0.044528381273848616,0.044528381273848616,0.19955606463552922,0.13785169909478504,0.00950154547165958,0.009611514610487018,0.6901432961204576,-0.3871531148546232,0.014489662980597728,0.0745670995670995,0.4847775175644028,-0.012346685154745796,0.9772777843498444,0.4830022918258212,-0.1735444018165856,0.6983499120725324,0.47396035755926935,-0.014489662980597728,0.968583438419504,0.4866320830007981,0.2255677274544728,1.4515981579396213,0.495687965503724,0.0745670995670995,1.121781653213928,0.23814888459000477,0.0745670995670995,0.47396035755926935,0.495687965503724,0.5043120344962759,0.5260396424407306,0.5133679169992019,2439.0,2529.0,2439.0,2529.0,2573.0,2707.0,10248.0,5102.0,5146.0,5012.0,5236.0,2573.0,2707.0,0.5169977081741788,2707.0,0.5169977081741788,0.5260396424407306,0.5260396424407306,0.5043120344962759,0.3303873468815455,0.5043120344962759,0.5260396424407306,0.014489662980597728
GRU DIR model-CM-AGE&GENDER Mitigation,0.5152224824355972,0.5021467603434816,0.5109289617486339,1.0369953882198635,0.021411659733637012,0.8862729833128478,0.3927399004751277,0.5778130967895204,0.021411659733637012,0.791533934655265,0.9512490241998444,0.044528381273848616,0.044528381273848616,0.19955606463552922,0.13785169909478504,0.00950154547165958,0.009611514610487018,0.6901432961204576,-0.3871531148546232,0.014489662980597728,0.0745670995670995,0.4847775175644028,-0.012346685154745796,0.9772777843498444,0.4830022918258212,-0.1735444018165856,0.6983499120725324,0.47396035755926935,-0.014489662980597728,0.968583438419504,0.4866320830007981,0.2255677274544728,1.4515981579396213,0.495687965503724,0.0745670995670995,1.121781653213928,0.23814888459000477,0.0745670995670995,0.47396035755926935,0.495687965503724,0.5043120344962759,0.5260396424407306,0.5133679169992019,2439.0,2529.0,2439.0,2529.0,2573.0,2707.0,10248.0,5102.0,5146.0,5012.0,5236.0,2573.0,2707.0,0.5169977081741788,2707.0,0.5169977081741788,0.5260396424407306,0.5260396424407306,0.5043120344962759,0.3303873468815455,0.5043120344962759,0.5260396424407306,0.014489662980597728
GRU Reweighed model-CM-AGE&GENDER Mitigation,0.5228337236533958,0.5044886807181889,0.5107338017174082,1.1097933046955157,0.0622340358748571,0.8841143647994129,0.3908291050223346,0.5762784278309375,0.0622340358748571,0.7884995188168201,0.947306791569087,0.0835106529645322,0.0835106529645322,0.2173427329025595,0.1316526613112464,0.008666211615166876,0.008779236359590542,0.6864569939345365,-0.31582505407324957,0.04530219825524828,0.12171910767381611,0.47716627634660425,-0.016387662950172133,0.9688416605768173,0.473251815055407,-0.1821686407603782,0.6732685772957292,0.4667311411992263,-0.04530219825524828,0.9005728746668366,0.48125249301954526,0.2525168250447408,1.521086687403123,0.48779046868846004,0.12171910767381611,1.2077056622905735,0.23561160226082012,0.12171910767381611,0.4667311411992263,0.48779046868846004,0.51220953131154,0.5332688588007737,0.5187475069804547,2413.0,2477.0,2413.0,2477.0,2601.0,2757.0,10248.0,5078.0,5170.0,5014.0,5234.0,2601.0,2757.0,0.5267481849445931,2757.0,0.5267481849445931,0.5332688588007737,0.5332688588007737,0.51220953131154,0.3267699479581258,0.51220953131154,0.5332688588007737,0.04530219825524828
GRU Reweighed model-CM-AGE&GENDER Mitigation,0.5228337236533958,0.5044886807181889,0.5107338017174082,1.1097933046955157,0.0622340358748571,0.8841143647994129,0.3908291050223346,0.5762784278309375,0.0622340358748571,0.7884995188168201,0.947306791569087,0.0835106529645322,0.0835106529645322,0.2173427329025595,0.1316526613112464,0.008666211615166876,0.008779236359590542,0.6864569939345365,-0.31582505407324957,0.04530219825524828,0.12171910767381611,0.47716627634660425,-0.016387662950172133,0.9688416605768173,0.473251815055407,-0.1821686407603782,0.6732685772957292,0.4667311411992263,-0.04530219825524828,0.9005728746668366,0.48125249301954526,0.2525168250447408,1.521086687403123,0.48779046868846004,0.12171910767381611,1.2077056622905735,0.23561160226082012,0.12171910767381611,0.4667311411992263,0.48779046868846004,0.51220953131154,0.5332688588007737,0.5187475069804547,2413.0,2477.0,2413.0,2477.0,2601.0,2757.0,10248.0,5078.0,5170.0,5014.0,5234.0,2601.0,2757.0,0.5267481849445931,2757.0,0.5267481849445931,0.5332688588007737,0.5332688588007737,0.51220953131154,0.3267699479581258,0.51220953131154,0.5332688588007737,0.04530219825524828
LSTM model-CM-GENDER Mitigation,0.5121975019516003,0.5035128805620609,0.5127829820452772,0.8001869309745846,-0.11287012253574119,0.12642042067847634,0.007991061382261463,0.008065451021365829,-0.11287012253574119,0.2934255907734742,0.9519516003122567,0.1198846962346031,-0.1198846962346031,0.14735594172931538,0.12642042067847634,0.007991061382261463,0.008065451021365829,0.6919525983373487,-0.06283638396631774,-0.08182542838540174,0.15794396408380446,0.4878024980483997,-0.037421025327833535,0.9259098608686812,0.4846812559467174,-0.18471624121080182,0.6700512757283271,0.4751937984496124,0.08182542838540174,1.1895648600022646,0.49108752253154414,0.10999564224782887,1.2534544501315135,0.5005896226415094,-0.15794396408380446,0.7190498197615306,0.23939919917290406,0.15794396408380446,0.4751937984496124,0.5005896226415094,0.4994103773584906,0.5248062015503876,0.5089124774684558,2452.0,2547.0,2452.0,2547.0,2541.0,2708.0,10248.0,5088.0,5160.0,4993.0,5255.0,2541.0,2708.0,0.5153187440532826,2708.0,0.5153187440532826,0.5248062015503876,0.5248062015503876,0.4994103773584906,0.3321524472893943,0.4994103773584906,0.5248062015503876,-0.08182542838540174
LSTM model-CM-GENDER Mitigation,0.5121975019516003,0.5035128805620609,0.5127829820452772,0.8001869309745846,-0.11287012253574119,0.12642042067847634,0.007991061382261463,0.008065451021365829,-0.11287012253574119,0.2934255907734742,0.9519516003122567,0.1198846962346031,-0.1198846962346031,0.14735594172931538,0.12642042067847634,0.007991061382261463,0.008065451021365829,0.6919525983373487,-0.06283638396631774,-0.08182542838540174,0.15794396408380446,0.4878024980483997,-0.037421025327833535,0.9259098608686812,0.4846812559467174,-0.18471624121080182,0.6700512757283271,0.4751937984496124,0.08182542838540174,1.1895648600022646,0.49108752253154414,0.10999564224782887,1.2534544501315135,0.5005896226415094,-0.15794396408380446,0.7190498197615306,0.23939919917290406,0.15794396408380446,0.4751937984496124,0.5005896226415094,0.4994103773584906,0.5248062015503876,0.5089124774684558,2452.0,2547.0,2452.0,2547.0,2541.0,2708.0,10248.0,5088.0,5160.0,4993.0,5255.0,2541.0,2708.0,0.5153187440532826,2708.0,0.5153187440532826,0.5248062015503876,0.5248062015503876,0.4994103773584906,0.3321524472893943,0.4994103773584906,0.5248062015503876,-0.08182542838540174
LSTM DIR model-CM-GENDER Mitigation,0.517271662763466,0.5055620608899297,0.5109289617486339,0.7865337579029951,-0.12079102675567815,0.12338565322758063,0.0076120097111983896,0.007689561629223749,-0.12079102675567815,0.264099920778598,0.9532786885245906,0.12836515395291367,-0.12836515395291367,0.1344101491814887,0.12338565322758063,0.0076120097111983896,0.007689561629223749,0.6910569777756683,-0.018673837283341932,-0.09724695247226406,0.1594833554335633,0.48272833723653397,-0.028931247523049097,0.941657231628005,0.47765469824293355,-0.1649972522060119,0.6961436741552651,0.47210963134530015,0.097246952472264,1.230569387313271,0.4880287310454908,0.10382304615696542,1.238970313070966,0.49358594829287544,-0.1594833554335633,0.7130785760429371,0.23877987326622027,0.1594833554335633,0.47210963134530015,0.49358594829287544,0.5064140517071245,0.5278903686546998,0.5119712689545092,2446.0,2501.0,2446.0,2501.0,2566.0,2735.0,10248.0,5067.0,5181.0,5012.0,5236.0,2566.0,2735.0,0.5223453017570665,2735.0,0.5223453017570665,0.5278903686546998,0.5278903686546998,0.5064140517071245,0.33116324087297044,0.5064140517071245,0.5278903686546998,-0.09724695247226406
LSTM DIR model-CM-GENDER Mitigation,0.517271662763466,0.5055620608899297,0.5109289617486339,0.7865337579029951,-0.12079102675567815,0.12338565322758063,0.0076120097111983896,0.007689561629223749,-0.12079102675567815,0.264099920778598,0.9532786885245906,0.12836515395291367,-0.12836515395291367,0.1344101491814887,0.12338565322758063,0.0076120097111983896,0.007689561629223749,0.6910569777756683,-0.018673837283341932,-0.09724695247226406,0.1594833554335633,0.48272833723653397,-0.028931247523049097,0.941657231628005,0.47765469824293355,-0.1649972522060119,0.6961436741552651,0.47210963134530015,0.097246952472264,1.230569387313271,0.4880287310454908,0.10382304615696542,1.238970313070966,0.49358594829287544,-0.1594833554335633,0.7130785760429371,0.23877987326622027,0.1594833554335633,0.47210963134530015,0.49358594829287544,0.5064140517071245,0.5278903686546998,0.5119712689545092,2446.0,2501.0,2446.0,2501.0,2566.0,2735.0,10248.0,5067.0,5181.0,5012.0,5236.0,2566.0,2735.0,0.5223453017570665,2735.0,0.5223453017570665,0.5278903686546998,0.5278903686546998,0.5064140517071245,0.33116324087297044,0.5064140517071245,0.5278903686546998,-0.09724695247226406
LSTM Reweighed model-CM-GENDER Mitigation,0.5181498829039812,0.5018540202966433,0.5110265417642467,0.8083378999565732,-0.1074474610498935,0.11819679042082273,0.0069852406328919465,0.007044914736178084,-0.1074474610498935,0.2689160554574309,0.9488095238095243,0.11496251317583442,-0.11496251317583442,0.1371176343185055,0.11819679042082273,0.0069852406328919465,0.007044914736178084,0.6877849186859678,-0.05019547591397,-0.08365113640189598,0.14627388994977286,0.48185011709601877,-0.0308897336182804,0.9377354127687036,0.48042772579721216,-0.1678860926616959,0.6942674686902371,0.47093136301769395,0.08365113640189603,1.1959642598673867,0.48333665934943126,0.10634917597531518,1.2482163154380552,0.4928501469147894,-0.14627388994977286,0.734399675988788,0.2365240471859317,0.14627388994977286,0.47093136301769395,0.4928501469147894,0.5071498530852105,0.529068636982306,0.5166633406505687,2422.0,2516.0,2422.0,2516.0,2589.0,2721.0,10248.0,5105.0,5143.0,5011.0,5237.0,2589.0,2721.0,0.5195722742027878,2721.0,0.5195722742027878,0.529068636982306,0.529068636982306,0.5071498530852105,0.3281267468742851,0.5071498530852105,0.529068636982306,-0.08365113640189598
LSTM Reweighed model-CM-GENDER Mitigation,0.5181498829039812,0.5018540202966433,0.5110265417642467,0.8083378999565732,-0.1074474610498935,0.11819679042082273,0.0069852406328919465,0.007044914736178084,-0.1074474610498935,0.2689160554574309,0.9488095238095243,0.11496251317583442,-0.11496251317583442,0.1371176343185055,0.11819679042082273,0.0069852406328919465,0.007044914736178084,0.6877849186859678,-0.05019547591397,-0.08365113640189598,0.14627388994977286,0.48185011709601877,-0.0308897336182804,0.9377354127687036,0.48042772579721216,-0.1678860926616959,0.6942674686902371,0.47093136301769395,0.08365113640189603,1.1959642598673867,0.48333665934943126,0.10634917597531518,1.2482163154380552,0.4928501469147894,-0.14627388994977286,0.734399675988788,0.2365240471859317,0.14627388994977286,0.47093136301769395,0.4928501469147894,0.5071498530852105,0.529068636982306,0.5166633406505687,2422.0,2516.0,2422.0,2516.0,2589.0,2721.0,10248.0,5105.0,5143.0,5011.0,5237.0,2589.0,2721.0,0.5195722742027878,2721.0,0.5195722742027878,0.529068636982306,0.529068636982306,0.5071498530852105,0.3281267468742851,0.5071498530852105,0.529068636982306,-0.08365113640189598
LSTM model-CM-AGE Mitigation,0.5121975019516003,0.5035128805620609,0.5127829820452772,1.1210180270080365,0.06065495902621798,0.028506299057392524,0.0004063045429747489,0.0004004154303660504,0.06065495902621798,0.025122602386427495,0.9519516003122567,0.12478942326597339,0.062025623020316084,-0.026818377715044778,0.028506299057392524,0.0004063045429747489,0.0004004154303660504,0.6919525983373487,0.10446242014858753,0.18681504628628948,0.18681504628628948,0.4878024980483997,-0.1239312634840588,0.7576896871469427,0.4846812559467174,-0.09971069158154977,0.8027617162242167,0.4751937984496124,-0.18681504628628953,0.6337901312285119,0.49108752253154414,-0.15334744701163933,0.7036238126915233,0.5005896226415094,-0.06276380024565731,0.877609095856041,0.23939919917290406,0.18681504628628948,0.4751937984496124,0.5005896226415094,0.4994103773584906,0.5248062015503876,0.5089124774684558,2452.0,2547.0,2452.0,2547.0,2541.0,2708.0,10248.0,5088.0,5160.0,4993.0,5255.0,2541.0,2708.0,0.5153187440532826,2708.0,0.5153187440532826,0.5248062015503876,0.5248062015503876,0.4994103773584906,0.3321524472893943,0.4994103773584906,0.5248062015503876,0.18681504628628948
LSTM model-CM-AGE Mitigation,0.5121975019516003,0.5035128805620609,0.5127829820452772,1.1210180270080365,0.06065495902621798,0.028506299057392524,0.0004063045429747489,0.0004004154303660504,0.06065495902621798,0.025122602386427495,0.9519516003122567,0.12478942326597339,0.062025623020316084,-0.026818377715044778,0.028506299057392524,0.0004063045429747489,0.0004004154303660504,0.6919525983373487,0.10446242014858753,0.18681504628628948,0.18681504628628948,0.4878024980483997,-0.1239312634840588,0.7576896871469427,0.4846812559467174,-0.09971069158154977,0.8027617162242167,0.4751937984496124,-0.18681504628628953,0.6337901312285119,0.49108752253154414,-0.15334744701163933,0.7036238126915233,0.5005896226415094,-0.06276380024565731,0.877609095856041,0.23939919917290406,0.18681504628628948,0.4751937984496124,0.5005896226415094,0.4994103773584906,0.5248062015503876,0.5089124774684558,2452.0,2547.0,2452.0,2547.0,2541.0,2708.0,10248.0,5088.0,5160.0,4993.0,5255.0,2541.0,2708.0,0.5153187440532826,2708.0,0.5153187440532826,0.5248062015503876,0.5248062015503876,0.4994103773584906,0.3321524472893943,0.4994103773584906,0.5248062015503876,0.18681504628628948
LSTM DIR model-CM-AGE Mitigation,0.5149297423887588,0.5056596409055425,0.5073185011709602,1.1535430592403024,0.07579325718126156,0.035434311858187656,0.0006277952284316492,0.0006159557079871294,0.07579325718126156,0.03295422574636009,0.9484972677595636,0.09915458909149447,0.07725815650519688,-0.03008689374877238,0.035434311858187656,0.0006277952284316492,0.0006159557079871294,0.6953144489968945,0.12909881782664323,0.17641274559669134,0.17641274559669134,0.48507025761124123,-0.09815248133112298,0.8047876869404453,0.4797076360838623,-0.07093935905036358,0.8564240023126186,0.47800077190274026,-0.1764127455966914,0.6534227983240714,0.49059219647454944,-0.1311131465479084,0.7435634318667403,0.49230161863403077,-0.021896432586297587,0.9558863863031914,0.24173109149192756,0.17641274559669134,0.47800077190274026,0.49230161863403077,0.5076983813659692,0.5219992280972597,0.5094078035254506,2477.0,2494.0,2477.0,2494.0,2572.0,2705.0,10248.0,5066.0,5182.0,5049.0,5199.0,2572.0,2705.0,0.5202923639161378,2705.0,0.5202923639161378,0.5219992280972597,0.5219992280972597,0.5076983813659692,0.33515869889051203,0.5076983813659692,0.5219992280972597,0.17641274559669134
LSTM DIR model-CM-AGE Mitigation,0.5149297423887588,0.5056596409055425,0.5073185011709602,1.1535430592403024,0.07579325718126156,0.035434311858187656,0.0006277952284316492,0.0006159557079871294,0.07579325718126156,0.03295422574636009,0.9484972677595636,0.09915458909149447,0.07725815650519688,-0.03008689374877238,0.035434311858187656,0.0006277952284316492,0.0006159557079871294,0.6953144489968945,0.12909881782664323,0.17641274559669134,0.17641274559669134,0.48507025761124123,-0.09815248133112298,0.8047876869404453,0.4797076360838623,-0.07093935905036358,0.8564240023126186,0.47800077190274026,-0.1764127455966914,0.6534227983240714,0.49059219647454944,-0.1311131465479084,0.7435634318667403,0.49230161863403077,-0.021896432586297587,0.9558863863031914,0.24173109149192756,0.17641274559669134,0.47800077190274026,0.49230161863403077,0.5076983813659692,0.5219992280972597,0.5094078035254506,2477.0,2494.0,2477.0,2494.0,2572.0,2705.0,10248.0,5066.0,5182.0,5049.0,5199.0,2572.0,2705.0,0.5202923639161378,2705.0,0.5202923639161378,0.5219992280972597,0.5219992280972597,0.5076983813659692,0.33515869889051203,0.5076983813659692,0.5219992280972597,0.17641274559669134
LSTM Reweighed model-CM-AGE Mitigation,0.5111241217798594,0.5053669008587042,0.5116120218579235,1.162663729664542,0.08068246934728068,0.034526335219844696,0.0005960339118565442,0.0005857720278813678,0.08068246934728068,0.014648514799056156,0.9486338797814213,0.10508212445968443,0.08065541324729705,-0.022276164187231356,0.034526335219844696,0.0005960339118565442,0.0005857720278813678,0.6948294102810094,0.15971580577273004,0.18573753770698148,0.18573753770698148,0.48887587822014056,-0.10505705474604121,0.7936798254856791,0.48388327293534233,-0.08511618974457463,0.8305939912850699,0.47750530990538714,-0.18573753770698154,0.6379457675874614,0.4941058941058941,-0.1296685181190373,0.7486277121992045,0.5004931939238508,-0.024426711212387375,0.9516564555277168,0.24139395469572766,0.18573753770698148,0.47750530990538714,0.5004931939238508,0.49950680607614917,0.5224946900946129,0.5058941058941059,2473.0,2537.0,2473.0,2537.0,2532.0,2706.0,10248.0,5069.0,5179.0,5005.0,5243.0,2532.0,2706.0,0.5161167270646576,2706.0,0.5161167270646576,0.5224946900946129,0.5224946900946129,0.49950680607614917,0.33483605168845876,0.49950680607614917,0.5224946900946129,0.18573753770698148
LSTM Reweighed model-CM-AGE Mitigation,0.5111241217798594,0.5053669008587042,0.5116120218579235,1.162663729664542,0.08068246934728068,0.034526335219844696,0.0005960339118565442,0.0005857720278813678,0.08068246934728068,0.014648514799056156,0.9486338797814213,0.10508212445968443,0.08065541324729705,-0.022276164187231356,0.034526335219844696,0.0005960339118565442,0.0005857720278813678,0.6948294102810094,0.15971580577273004,0.18573753770698148,0.18573753770698148,0.48887587822014056,-0.10505705474604121,0.7936798254856791,0.48388327293534233,-0.08511618974457463,0.8305939912850699,0.47750530990538714,-0.18573753770698154,0.6379457675874614,0.4941058941058941,-0.1296685181190373,0.7486277121992045,0.5004931939238508,-0.024426711212387375,0.9516564555277168,0.24139395469572766,0.18573753770698148,0.47750530990538714,0.5004931939238508,0.49950680607614917,0.5224946900946129,0.5058941058941059,2473.0,2537.0,2473.0,2537.0,2532.0,2706.0,10248.0,5069.0,5179.0,5005.0,5243.0,2532.0,2706.0,0.5161167270646576,2706.0,0.5161167270646576,0.5224946900946129,0.5224946900946129,0.49950680607614917,0.33483605168845876,0.49950680607614917,0.5224946900946129,0.18573753770698148
LSTM model-CM-AGE&GENDER Mitigation,0.5121975019516003,0.5035128805620609,0.5127829820452772,1.043062447393496,0.0247258220668487,0.8844736234124208,0.3911467952561483,0.5765457191723018,0.0247258220668487,0.6896713627602191,0.9519516003122567,0.043420362160631165,0.043420362160631165,0.17346282640667723,0.13323740668340298,0.008876103269859258,0.009005574081775802,0.6919525983373487,-0.29957956294398025,0.04194875442929247,0.04489196989196986,0.4878024980483997,-0.03376832392686924,0.9396106354313964,0.4846812559467174,-0.17451060266594254,0.7025210732403603,0.4751937984496124,-0.041948754429292356,0.9132708490873647,0.49108752253154414,0.17241505014741199,1.3301989292119192,0.5005896226415094,0.04489196989196986,1.0720100344543373,0.23939919917290406,0.04489196989196986,0.4751937984496124,0.5005896226415094,0.4994103773584906,0.5248062015503876,0.5089124774684558,2452.0,2547.0,2452.0,2547.0,2541.0,2708.0,10248.0,5088.0,5160.0,4993.0,5255.0,2541.0,2708.0,0.5153187440532826,2708.0,0.5153187440532826,0.5248062015503876,0.5248062015503876,0.4994103773584906,0.3321524472893943,0.4994103773584906,0.5248062015503876,0.04194875442929247
LSTM model-CM-AGE&GENDER Mitigation,0.5121975019516003,0.5035128805620609,0.5127829820452772,1.043062447393496,0.0247258220668487,0.8844736234124208,0.3911467952561483,0.5765457191723018,0.0247258220668487,0.6896713627602191,0.9519516003122567,0.043420362160631165,0.043420362160631165,0.17346282640667723,0.13323740668340298,0.008876103269859258,0.009005574081775802,0.6919525983373487,-0.29957956294398025,0.04194875442929247,0.04489196989196986,0.4878024980483997,-0.03376832392686924,0.9396106354313964,0.4846812559467174,-0.17451060266594254,0.7025210732403603,0.4751937984496124,-0.041948754429292356,0.9132708490873647,0.49108752253154414,0.17241505014741199,1.3301989292119192,0.5005896226415094,0.04489196989196986,1.0720100344543373,0.23939919917290406,0.04489196989196986,0.4751937984496124,0.5005896226415094,0.4994103773584906,0.5248062015503876,0.5089124774684558,2452.0,2547.0,2452.0,2547.0,2541.0,2708.0,10248.0,5088.0,5160.0,4993.0,5255.0,2541.0,2708.0,0.5153187440532826,2708.0,0.5153187440532826,0.5248062015503876,0.5248062015503876,0.4994103773584906,0.3321524472893943,0.4994103773584906,0.5248062015503876,0.04194875442929247
LSTM DIR model-CM-AGE&GENDER Mitigation,0.5146370023419203,0.5002927400468384,0.5096604215456675,1.0082423268190197,0.004791405217957401,0.8786811389388525,0.38604027196343943,0.5704127530093838,0.004791405217957401,0.724608827675651,0.9509953161592513,0.0451461760418172,0.027787125596713314,0.18150456111725022,0.1361011042557976,0.009261755289823745,0.009372537147250986,0.6901518766834446,-0.3153304053248751,-0.017359050445103885,0.07293330163853051,0.48536299765807966,0.00963385736846456,1.0180203557939047,0.48535324526134405,-0.14088124145127406,0.747564935064935,0.4757167934464599,0.01735905044510383,1.0385756676557862,0.4853731343283582,0.22212788078322643,1.442476959718339,0.49502050380785,0.07293330163853051,1.1198054818744474,0.23815480644484027,0.07293330163853051,0.4757167934464599,0.49502050380785,0.50497949619215,0.5242832065535401,0.5146268656716418,2439.0,2535.0,2439.0,2535.0,2586.0,2688.0,10248.0,5121.0,5127.0,5025.0,5223.0,2586.0,2688.0,0.514646754738656,2688.0,0.514646754738656,0.5242832065535401,0.5242832065535401,0.50497949619215,0.33041453540628835,0.50497949619215,0.5242832065535401,-0.017359050445103885
LSTM DIR model-CM-AGE&GENDER Mitigation,0.5146370023419203,0.5002927400468384,0.5096604215456675,1.0082423268190197,0.004791405217957401,0.8786811389388525,0.38604027196343943,0.5704127530093838,0.004791405217957401,0.724608827675651,0.9509953161592513,0.0451461760418172,0.027787125596713314,0.18150456111725022,0.1361011042557976,0.009261755289823745,0.009372537147250986,0.6901518766834446,-0.3153304053248751,-0.017359050445103885,0.07293330163853051,0.48536299765807966,0.00963385736846456,1.0180203557939047,0.48535324526134405,-0.14088124145127406,0.747564935064935,0.4757167934464599,0.01735905044510383,1.0385756676557862,0.4853731343283582,0.22212788078322643,1.442476959718339,0.49502050380785,0.07293330163853051,1.1198054818744474,0.23815480644484027,0.07293330163853051,0.4757167934464599,0.49502050380785,0.50497949619215,0.5242832065535401,0.5146268656716418,2439.0,2535.0,2439.0,2535.0,2586.0,2688.0,10248.0,5121.0,5127.0,5025.0,5223.0,2586.0,2688.0,0.514646754738656,2688.0,0.514646754738656,0.5242832065535401,0.5242832065535401,0.50497949619215,0.33041453540628835,0.50497949619215,0.5242832065535401,-0.017359050445103885
LSTM Reweighed model-CM-AGE&GENDER Mitigation,0.5166861826697893,0.502927400468384,0.5164910226385636,1.0703428015923135,0.040423926828174195,0.897857395457367,0.4030739512887433,0.5900806216535999,0.040423926828174195,0.7217107165440895,0.952868852459017,0.061839062719371785,0.061839062719371785,0.18579860607688187,0.12778001896874913,0.008163866623826945,0.00826150139315804,0.6857738469586183,-0.30561608717696354,0.020941076727426955,0.10273704871131661,0.4833138173302107,-0.0011576839795948146,0.9978365897521869,0.4810126582278481,-0.14694393620923957,0.739517382413088,0.46701590997283665,-0.020941076727426844,0.9541913946587538,0.48577194752774977,0.22465327594452417,1.4529893924783028,0.49980369061641144,0.10273704871131661,1.1706804835924007,0.23514288458621124,0.10273704871131661,0.46701590997283665,0.49980369061641144,0.5001963093835885,0.5329840900271634,0.5142280524722502,2407.0,2546.0,2407.0,2546.0,2548.0,2747.0,10248.0,5094.0,5154.0,4955.0,5293.0,2548.0,2747.0,0.5189873417721519,2747.0,0.5189873417721519,0.5329840900271634,0.5329840900271634,0.5001963093835885,0.3263278140958697,0.5001963093835885,0.5329840900271634,0.020941076727426955
LSTM Reweighed model-CM-AGE&GENDER Mitigation,0.5166861826697893,0.502927400468384,0.5164910226385636,1.0703428015923135,0.040423926828174195,0.897857395457367,0.4030739512887433,0.5900806216535999,0.040423926828174195,0.7217107165440895,0.952868852459017,0.061839062719371785,0.061839062719371785,0.18579860607688187,0.12778001896874913,0.008163866623826945,0.00826150139315804,0.6857738469586183,-0.30561608717696354,0.020941076727426955,0.10273704871131661,0.4833138173302107,-0.0011576839795948146,0.9978365897521869,0.4810126582278481,-0.14694393620923957,0.739517382413088,0.46701590997283665,-0.020941076727426844,0.9541913946587538,0.48577194752774977,0.22465327594452417,1.4529893924783028,0.49980369061641144,0.10273704871131661,1.1706804835924007,0.23514288458621124,0.10273704871131661,0.46701590997283665,0.49980369061641144,0.5001963093835885,0.5329840900271634,0.5142280524722502,2407.0,2546.0,2407.0,2546.0,2548.0,2747.0,10248.0,5094.0,5154.0,4955.0,5293.0,2548.0,2747.0,0.5189873417721519,2747.0,0.5189873417721519,0.5329840900271634,0.5329840900271634,0.5001963093835885,0.3263278140958697,0.5001963093835885,0.5329840900271634,0.020941076727426955
RNN DIR model-CM-GENDER Mitigation,0.5104410616705699,0.5089773614363778,0.5147345823575332,0.7672762705040076,-0.1341247910520028,0.13182453602141014,0.00868885414863003,0.008778054502229673,-0.1341247910520028,0.2732909496912195,0.952732240437159,0.1394811464055736,-0.1394811464055736,0.1370639996282792,0.13182453602141014,0.00868885414863003,0.008778054502229673,0.6956561523814812,0.0016886859383071773,-0.1329967354474706,0.1459655573636766,0.4895589383294301,-0.004661923329217332,0.9905187599667807,0.48113744075829384,-0.14304858009536747,0.7338979820474061,0.47526840490797545,0.1329967354474706,1.3278738964156394,0.4984918560225216,0.13107941916119092,1.305331821617536,0.5043720190779014,-0.1459655573636766,0.7401183990327551,0.24196874117310327,0.1459655573636766,0.47526840490797545,0.5043720190779014,0.4956279809220986,0.5247315950920245,0.5015081439774783,2479.0,2538.0,2479.0,2538.0,2494.0,2737.0,10248.0,5032.0,5216.0,4973.0,5275.0,2494.0,2737.0,0.5188625592417062,2737.0,0.5188625592417062,0.5247315950920245,0.5247315950920245,0.4956279809220986,0.3356209930631385,0.4956279809220986,0.5247315950920245,-0.1329967354474706
